n_components,n_neighbors,min_dist,trustworthiness,continuity,normalized_stress,neighborhood_hit,shepard_diagram_correlation,aggregate,elapsed_time,metrics_time
1,5,0.5,0.8744988358623057,0.9504395577992935,0.9833444120951178,0.9322142857142857,0.2300504525065299,0.6007717439574595,17.3089943320374,47.99722122499952
1,50,0.5,0.8889510061067174,0.9550078443430631,0.9764076303683654,0.9974714285714287,0.17570011172183916,0.6081445520749367,30.01851612102473,46.873539940977935
1,500,0.5,0.8856221186161921,0.9542267079501737,0.9755373998665142,0.9994857142857143,0.2313967613850674,0.6190387804741269,71.57258822099539,46.44889860897092
1,1000,0.5,0.884870553322941,0.953599656765299,0.9681306674103256,0.9998,0.17503956726641515,0.6090358219888659,105.0385525689926,46.823442689026706
2,5,0.5,0.9558765298971726,0.9657721951289275,0.98959983629419,0.9673142857142857,0.26193580273576433,0.6322597954363921,17.79168127797311,47.11471738899127
2,50,0.5,0.9527845487178754,0.9577420476810206,0.9820195921948599,0.998057142857143,0.18209069715190898,0.6217309688426177,29.65189563599415,47.140402732999064
2,500,0.5,0.9494193198232341,0.9491833388155543,0.9720029072729149,0.9999,0.18238302571329806,0.6217765554158343,72.0287705869996,46.98107953200815
2,1000,0.5,0.9492081761366075,0.9543679561803698,0.9756867396290281,0.9998857142857143,0.18564087832222695,0.6226831970591781,107.8031418530154,46.82234353100648
3,5,0.5,0.9810611501222773,0.9679903994393834,0.9909146074972431,0.9698857142857141,0.23835552395577497,0.6332756360611814,18.263520020991564,46.711279427981935
3,50,0.5,0.9801128941836019,0.9608601261387526,0.9856216208427635,0.998157142857143,0.17718613706253494,0.6261389358798538,30.145049755985383,46.12598729599267
3,500,0.5,0.9766092430244697,0.9541580467085222,0.97591265269622,0.9997428571428573,0.224505078177456,0.6358205144714171,70.28434293699684,47.2986382250092
3,1000,0.5,0.9746219798921671,0.9522135134362084,0.9740555518691524,1.0,0.11423095014688842,0.6134021783212223,110.45812394400127,46.65856743697077
4,5,0.5,0.9883365115913219,0.9686039715115198,0.9914656838885187,0.9687428571428572,0.2756370362877071,0.6419709385289775,18.33063806197606,47.39746348495828
4,50,0.5,0.9872446276618566,0.9634460048910944,0.9852406718222572,0.9985428571428573,0.17901889407602367,0.628602342389915,30.21954691899009,46.035664474999066
4,500,0.5,0.9841617750954621,0.9537602620024884,0.9800688663955416,0.9999,0.13173579390776186,0.6178977929220342,69.59019721101504,45.83361875801347
4,1000,0.5,0.9834141312586703,0.9615912389342562,0.9773159382956847,1.0,0.14042156732778355,0.6216221998450051,104.15917520504445,46.74710766697535
5,5,0.5,0.9906866696222988,0.9716923001015403,0.99185160852707,0.9688285714285714,0.2679783666189091,0.64146685984885,18.099515128007624,47.22901577799348
5,50,0.5,0.9907279435950974,0.9602225791227493,0.9847109637728817,0.9985142857142857,0.08093540226795802,0.6091378493854418,31.433588761021383,46.60465633502463
5,500,0.5,0.989191226062955,0.9578387769403487,0.9765228854093461,0.9999142857142856,0.16753670445930322,0.6275916215535093,71.76761986699421,46.916159498970956
5,1000,0.5,0.9892066015474165,0.9528688257082791,0.979985026155655,0.9999142857142856,0.19845006917349908,0.6320909511975651,111.02018321701325,45.97725214500679
6,5,0.5,0.9910224160862663,0.9722227507400998,0.9915688804925038,0.9710285714285714,0.2960416953212937,0.6477493106167455,17.96326006599702,45.80941797996638
6,50,0.5,0.9913548503353689,0.9554020965919654,0.9832602167167739,0.9984,0.12146668630611498,0.6166726833033351,29.96033048402751,47.53537816100288
6,500,0.5,0.9908388255652647,0.9571382191839595,0.9774465134965905,0.9999,0.16187164209015886,0.6264604346685585,71.63023819494992,46.59378946298966
6,1000,0.5,0.9909238047566609,0.9502630665160248,0.9782637554644605,1.0,0.10775924720718003,0.6141364726030811,106.9066207940341,46.7671645610244
7,5,0.5,0.9911575647497962,0.9727727628963289,0.9915928404889922,0.9729,0.3395068464183372,0.6569488667150941,18.609072530991398,47.03858150000451
7,50,0.5,0.9915888377214936,0.9545693648727887,0.9842968611872625,0.998742857142857,0.12217716503778156,0.6165562727175318,29.37124596897047,46.50617782701738
7,500,0.5,0.9912743117429172,0.9573220513993965,0.9781274574756404,0.9999,0.1450079166464912,0.623075364462633,70.71525665704394,46.6478497729986
7,1000,0.5,0.9910458633067804,0.9552762023940621,0.9777857164711385,1.0,0.11393035161723515,0.616493340169388,110.63466049003182,45.72298689105082
8,5,0.5,0.9915034423580223,0.968995470732091,0.9917083378162179,0.9687,0.3019479874801084,0.6478877125508009,18.152524834033102,46.491987679037265
8,50,0.5,0.9915112638187721,0.9491038642506757,0.9840808742179846,0.9984571428571427,0.12560329188361996,0.6161189377184452,31.44972571497783,46.72135366097791
8,500,0.5,0.9912878852451983,0.9442220227965047,0.9781124572971253,0.9998857142857143,0.10762334589636212,0.6129813021853309,73.91093631502008,46.657540369953495
8,1000,0.5,0.99111279693377,0.9509811649957811,0.9770742575122927,1.0,0.21012400430758504,0.6350287417449687,107.05979379703058,46.63134045701008
9,5,0.5,0.9915039000042905,0.9701302775910644,0.9916740202542097,0.9697285714285714,0.3175545099421869,0.6514486477423809,18.128775546967518,46.45598557702033
9,50,0.5,0.9915892610442916,0.9506364715472735,0.9850352210653027,0.9986571428571429,0.09716609528725374,0.6106027499341319,31.06072662799852,46.30200528795831
9,500,0.5,0.991439958239778,0.9504947713913877,0.9772520088338117,0.9999142857142856,0.17154015526451663,0.6272274323552313,72.98357999196742,45.611806864035316
9,1000,0.5,0.9910962415800237,0.9497643722380332,0.975800633430826,1.0,0.1339842929448899,0.6198088546664242,109.17079741298221,46.82038408797234
10,5,0.5,0.9912183587660712,0.9678857557599073,0.9918178010627434,0.9696142857142857,0.3605449310617091,0.6594891060478459,18.63709423702676,47.96118479897268
10,50,0.5,0.9916711153697639,0.9525178339030076,0.9829530349211537,0.9983571428571429,0.10336298962457947,0.6125912093666681,31.425643522001337,46.449727084022015
10,500,0.5,0.9913460149021066,0.9515120675600304,0.9772312703500659,0.9999142857142856,0.11387041317991972,0.6158823022012553,72.0264024779899,46.08332406799309
10,1000,0.5,0.9909484532986285,0.9471438539536348,0.9763805496204446,1.0,0.11178763732907833,0.6146998789921795,108.18090807500994,46.17054995696526
50,5,0.5,0.9909623543040201,0.968897610228394,0.9918704893653508,0.9680142857142857,0.30090806513401086,0.647382365203072,20.001570258988068,47.097818870970514
50,50,0.5,0.9918441657251548,0.9513890465226035,0.984111564843882,0.9985857142857143,0.11761238421152823,0.6150639491802239,34.116609122022055,46.96657526300987
50,500,0.5,0.9912994579752012,0.955362867725927,0.9763033155089061,0.9999142857142856,0.20608808089221162,0.6352722753597438,76.8171331009944,46.65548637800384
50,1000,0.5,0.9912992177109106,0.9523533243710939,0.9755034284323412,0.9999142857142856,0.1779725795979777,0.6292071957923854,114.3501949699712,46.99002259899862
100,5,0.5,0.991631510375699,0.9692378502066559,0.992171395022121,0.9687285714285716,0.304201325058192,0.6483255724093995,23.555313016986474,47.93105806899257
100,50,0.5,0.9916673140454499,0.953334846903022,0.9842821684234779,0.9986714285714287,0.0961526067298464,0.6111088055652538,37.51303607097361,46.734687018964905
100,500,0.5,0.9914287001415844,0.9544870500407592,0.9768261728260264,0.9999,0.1259288133126052,0.6189836781337845,82.01251435599988,47.997784765961114
100,1000,0.5,0.9912927391559286,0.9570286014616077,0.9732384279381772,0.9999142857142856,0.20863575421673278,0.6367265905220756,121.43433760997141,47.65166598302312
200,5,0.5,0.9909479441671553,0.9724993979091286,0.9919909990550324,0.9675428571428573,0.31068661385370827,0.6499371628035635,35.21766333898995,48.00058779801475
200,50,0.5,0.9915546086409336,0.9527062883457518,0.9839639306057826,0.9985428571428573,0.12413509864790853,0.6165949844343337,54.150797014997806,48.49093074700795
200,500,0.5,0.9914960256281911,0.955169117457775,0.9750398088470985,0.9999,0.20181486983830824,0.6346680408154352,102.97359179798514,48.58946194296004
200,1000,0.5,0.9912404073051786,0.9536234958454299,0.9742315332843011,0.9999142857142856,0.14124241240696594,0.6223578135975119,143.6197908539907,48.47729084797902
1,5,0.75,0.866465160247701,0.9494007565464868,0.9812247269071844,0.9314142857142859,0.1795634383456764,0.5891237827893931,18.076341426,47.241795948008075
1,50,0.75,0.8874670737811593,0.9522346667048038,0.9745979244503936,0.9974857142857143,0.19819426798318815,0.6121567596608943,31.48886565299472,46.943234137957916
1,500,0.75,0.8847233170773565,0.9531742516768446,0.9669638530289866,0.9997571428571428,0.17716833542384058,0.6095718388012396,71.1249356160406,47.01701866398798
1,1000,0.75,0.8832618308711011,0.9510363571357064,0.9714284294565143,0.9992285714285714,0.15440144732277286,0.6032999554603276,106.71434882999165,47.47687096201116
2,5,0.75,0.9503651402256769,0.9667379860703917,0.9890618722626247,0.9673285714285714,0.28012770332009046,0.6350995057564212,18.24630395503482,48.60888893000083
2,50,0.75,0.9510497161162994,0.9541976116585387,0.9827306257935327,0.998,0.13248333177685725,0.6106000067516325,30.84502250200603,47.43118738697376
2,500,0.75,0.9477575318564707,0.9497739985412526,0.9739942204705677,0.9998285714285714,0.18016804645776555,0.6207067855626986,72.9471141009708,46.42211997101549
2,1000,0.75,0.9464048524805858,0.9521926504869642,0.9627151157829829,0.9998857142857143,0.20324395602938436,0.6278024114999332,108.19808270799695,46.10640671895817
3,5,0.75,0.9794602720135006,0.9696471432861863,0.9913962010349,0.9670285714285716,0.31871392305375823,0.6486907417494233,16.826588811003603,46.38178818603046
3,50,0.75,0.9789810849076842,0.9538613260300617,0.9850423673636989,0.9985285714285714,0.13300555030578998,0.6158668330616818,28.839842054003384,47.623035932017956
3,500,0.75,0.9754455172117901,0.9525288345751756,0.9671875646318745,0.9998714285714286,0.14380031840326954,0.620891706825958,73.7664260980091,46.11396892898483
3,1000,0.75,0.9728382320552608,0.9487581267966192,0.9629972246126667,0.9999,0.08116256763418642,0.6079323403746799,107.18913765903562,46.337109498970676
4,5,0.75,0.9878457446047796,0.9727921756789611,0.9918055303613407,0.9740428571428572,0.28291877773153357,0.6451588049593582,18.55709751904942,46.332798938965425
4,50,0.75,0.9878956437795862,0.9570570541881784,0.9823217002878241,0.9986714285714287,0.06513352312446255,0.6052871898751664,30.176766062970273,47.60796481301077
4,500,0.75,0.9839444174306022,0.9527030333366704,0.9756541394024822,0.9999,0.056396719203397686,0.6034580061136376,72.65447709697764,46.66704186197603
4,1000,0.75,0.9823036053945053,0.9546727428743046,0.9719363207794472,0.9999142857142856,0.2430126928009188,0.6415934012009133,106.62579284701496,46.023789367987774
5,5,0.75,0.9911761108648084,0.9711302718704861,0.9922613208606725,0.9703857142857145,0.28495900461183854,0.6450779561544351,17.59333525999682,47.28316702198936
5,50,0.75,0.9917830013014316,0.9544350428328304,0.9834559281261275,0.9987428571428573,0.1476163336512237,0.6218242613604432,29.57839459000388,46.868278174020816
5,500,0.75,0.9896641920398153,0.9505499277776983,0.9741689758466423,0.9999142857142856,0.0896447366058691,0.6111208332582052,71.21983349998482,46.37479368696222
5,1000,0.75,0.9891236202680092,0.9538757047037456,0.9696744236716379,0.9999142857142856,0.15300109957915,0.6252480573187106,109.11566380999284,47.13322146696737
6,5,0.75,0.9921729888591737,0.9742810763268166,0.99248801398948,0.9712428571428573,0.28236737965539177,0.645515257598952,18.46503338398179,46.25412450102158
6,50,0.75,0.9930716330821046,0.9563556898302419,0.9827290031461434,0.9983285714285713,0.14126465901722848,0.6212583100424006,29.038446446007583,46.25179579900578
6,500,0.75,0.9924767787423309,0.9540360696766443,0.9744361907855446,0.9999142857142856,0.23508813703765666,0.6414158160770747,70.70665632997407,46.219458995969035
6,1000,0.75,0.9921324127969338,0.9529211918824994,0.9721266038338119,0.9999142857142856,0.15931929909307177,0.6264321171305958,106.86957747704582,46.297339287004434
7,5,0.75,0.9930484804713756,0.9730319751726899,0.9923285691402106,0.9682714285714287,0.2388296203470433,0.6361705870844654,18.34181214304408,47.545365749974735
7,50,0.75,0.9932226863835933,0.9574400211661399,0.9813477168151451,0.9985428571428571,0.15074970056325376,0.6237215096881399,30.762210345012136,46.45622376300162
7,500,0.75,0.9930234772535503,0.9557012685382492,0.9713951011567721,0.9998714285714286,0.11958699772600018,0.6193576141864913,72.59053585701622,46.29334536299575
7,1000,0.75,0.992547556597972,0.9503952147362098,0.9661319543247879,0.9999142857142856,0.0905358901883448,0.6134521985824049,109.50398210401181,45.40541630901862
8,5,0.75,0.9922484819015203,0.9734999327832043,0.9926083653800497,0.9715857142857143,0.34001198934671806,0.6569475505874215,18.11241553997388,46.49865957995644
8,50,0.75,0.9932208486477982,0.9555693748838008,0.9812995749070355,0.9986571428571429,0.10379256545059638,0.6139880713864606,30.575684913957957,46.650543942989316
8,500,0.75,0.9929192368748481,0.9494017033022039,0.9725203360548519,0.9998857142857143,0.1348580912112884,0.6209088819238406,74.09782927198103,46.565242892014794
8,1000,0.75,0.9926751612488023,0.952704945439984,0.9732248696050014,0.9999142857142856,0.08547751272702059,0.6115094071050182,109.62343555502594,46.54839135502698
9,5,0.75,0.9927430673741116,0.9718208987028588,0.9925945256903542,0.9693571428571429,0.3678233840936756,0.6618299934674869,17.71624411799712,46.930195684952196
9,50,0.75,0.9932080617250404,0.9515848461879496,0.9810552959031404,0.9982428571428572,0.1126656280550473,0.6149292194415508,31.275551948987413,46.751626807963476
9,500,0.75,0.9930903565350457,0.9483950188064013,0.9743717545957937,0.9999142857142856,0.14878063611915546,0.623161708515819,73.24015162698925,46.592529037967324
9,1000,0.75,0.9927316033350971,0.9494390315060852,0.966487095809397,0.9999142857142856,0.10691034871401232,0.6165016346920167,112.20515752997017,46.21879438700853
10,5,0.75,0.9924417959755731,0.9706078729459549,0.992714411607501,0.972957142857143,0.3761724683373376,0.6638929737017016,18.460925100021996,46.22523054998601
10,50,0.75,0.9933914262831972,0.952033323799036,0.9807643630978335,0.9987857142857142,0.16988069493350116,0.626665359240723,30.986830748035572,46.6408911269973
10,500,0.75,0.9930694649829098,0.9509648556269039,0.9717014638718942,0.9998857142857143,0.16271307437148147,0.6269863290790231,71.85812799399719,46.52749482996296
10,1000,0.75,0.9929708565135935,0.9506265635055704,0.9689770746094319,0.9999142857142856,0.12994973708298127,0.6208968736413998,111.31895194895333,46.35404312895844
50,5,0.75,0.9926099480857514,0.9731729917194628,0.9928003706023931,0.9694142857142857,0.32654687312775577,0.6537887456089726,19.50746607000474,46.60125616902951
50,50,0.75,0.993439802354018,0.9528330506414199,0.980828153945274,0.9982714285714286,0.15556012464419713,0.6238552504531579,34.54355013300665,46.98390717600705
50,500,0.75,0.9931732906196816,0.9504588847732506,0.9720244875231062,0.9999142857142856,0.17216130454913547,0.6287366556266495,81.42672268894967,50.40170448797289
50,1000,0.75,0.9927282081718461,0.9513570069934071,0.9667852982532629,0.9999142857142856,0.1762768750653149,0.6306982155383182,119.98074825899675,49.42419096303638
100,5,0.75,0.9924204024426869,0.9731283340245699,0.9927628150837866,0.9731285714285716,0.42180511702383156,0.6735439219671747,23.91900520096533,50.260130058042705
100,50,0.75,0.9935371108219041,0.9512381605480315,0.982503211190093,0.9982571428571427,0.07197963098412836,0.6065017668042227,39.833655406022444,51.30528755893465
100,500,0.75,0.992972699969967,0.9519691746635585,0.9710344605541364,0.9999142857142856,0.13748471727712963,0.622261283414161,87.92769781698007,50.34441793698352
100,1000,0.75,0.9929027558886203,0.9569881398109349,0.9695863096767521,0.9999142857142856,0.1640862429603693,0.6288610229394918,130.07413538498804,50.488995478022844
200,5,0.75,0.9927866052657923,0.9721913976803055,0.992887611615988,0.9714428571428573,0.4564215752330132,0.679990964741196,39.35404916398693,51.27295071689878
200,50,0.75,0.9934402485591294,0.9519754058035268,0.9826997164653793,0.9987,0.12770065498221966,0.6178233185758993,55.60393525508698,51.87841123598628
200,500,0.75,0.9930660912718275,0.947902399782618,0.9723649321277532,0.9999142857142856,0.1511938656083188,0.6239423420498594,109.61604456498753,51.187281984020956
200,1000,0.75,0.9929550305335869,0.9497987958182572,0.968009879253437,0.9999142857142856,0.16817313616696433,0.6285662737959314,149.42556961195078,53.285460492013954
1,5,0.99,0.8632283182929794,0.9513506070963774,0.9775661972060723,0.9289714285714287,0.29299709126194384,0.6117962496033315,25.276388578000024,55.02120734499999
1,50,0.99,0.8858394247958469,0.9558855369477854,0.971052121761321,0.997942857142857,0.17972081169091547,0.6096673017632168,31.517996661000097,69.42636379700002
1,500,0.99,0.883511499792629,0.9544083448936688,0.9685924496121863,0.999842857142857,0.13550010937643234,0.6009340723186802,87.85500733599997,69.10460241400006
1,1000,0.99,0.880671361354633,0.9503776525606739,0.9692153137282907,0.9996285714285714,0.2003257052861537,0.6123575953803484,137.034381122,67.43811285700008
2,5,0.99,0.9493137165167398,0.9662374697881956,0.9885928110464147,0.9630285714285713,0.24316629388888975,0.6266306481151963,11.795916884999997,67.54849769799989
2,50,0.99,0.9500536361426141,0.9581612502323985,0.9821552764129721,0.9983428571428571,0.1838199390705821,0.621644481235096,32.12732519499991,69.449914326
2,500,0.99,0.9463944910830485,0.9550354075197003,0.9726084062312496,0.9998857142857143,0.22320785195701812,0.6303830117228464,92.51359424599991,73.53812662300015
2,1000,0.99,0.9442995852580696,0.9502879238591022,0.9626634895304628,0.9999142857142856,0.0996931221748695,0.6063062854951728,150.02716347299997,71.94730256100001
3,5,0.99,0.9778280880397008,0.9723224833030619,0.9913192644771788,0.9695,0.2828413550084121,0.6422345323747992,19.10455949800007,71.67464431299982
3,50,0.99,0.9782234758234057,0.960699861275975,0.9828202625454069,0.9984,0.16042999660222473,0.6229866142312397,39.10864411900002,67.14230640400001
3,500,0.99,0.9736613060080375,0.9474950531298715,0.9684590255160888,0.9999,0.11188137070039023,0.6128957408644422,96.54133306599988,74.42989170500005
3,1000,0.99,0.9706277004705176,0.9465279564663988,0.9655686659951648,1.0,0.05773290032628627,0.6018639782536076,154.2369476230001,72.00765567000008
4,5,0.99,0.9870739441957582,0.9742918810691761,0.9924659945198095,0.971,0.36557230386718303,0.6610944269224617,18.96845062400007,71.64955556500036
4,50,0.99,0.9874758791813852,0.9558435865165968,0.9815351495817863,0.9983142857142857,0.10555966974161668,0.6131316543144197,38.91940387399973,70.768721594
4,500,0.99,0.9831419432804657,0.9528374025713999,0.9606415612061245,0.9998571428571429,0.08097175056050845,0.6112333356126785,102.58182745299973,71.89019641100003
4,1000,0.99,0.9818049854840324,0.9487743489266764,0.9641138651461891,0.9999142857142856,0.08283870511927678,0.6098436920196164,158.1969516969998,71.07828667100011
5,5,0.99,0.9915188564563877,0.9769915464153426,0.9926563780490831,0.9700285714285714,0.32703212423678873,0.6545829440976015,19.848009991000254,70.34585286300035
5,50,0.99,0.9916828497061053,0.9533108948414685,0.9824960646476462,0.9984714285714287,0.14717605295518957,0.6216290322853092,41.03770260600004,71.7524505069996
5,500,0.99,0.9896378430559329,0.9511076412625317,0.9719279004244457,0.9998857142857143,0.17558935826182837,0.6288585312883123,109.45483517499997,73.91373780999993
5,1000,0.99,0.9819590935743604,0.9817237761537692,0.9934371169220779,0.9999142857142856,0.45489538751093195,0.6850110852062539,163.33160725000016,79.78614586499998
6,5,0.99,0.9925986141898946,0.9735079201407262,0.9927837238752838,0.9726857142857143,0.32554804658264364,0.654311314264739,19.295761979999952,72.26817506999987
6,50,0.99,0.9938843027330063,0.9531725826981108,0.9785441799738015,0.9987285714285714,0.1091730966783314,0.6152828747128437,40.71295139099993,70.46201497300035
6,500,0.99,0.9927914162721851,0.9550553966506014,0.9675867073902535,0.9999142857142856,0.07456816637101812,0.6109485115235674,68.26677104900045,47.44216906999918
6,1000,0.99,0.9922249531627647,0.9496565021523676,0.9620629504753101,0.9999142857142856,0.1536002064601685,0.6266665994028553,114.6674921190006,48.01446600500003
7,5,0.99,0.9931848747908414,0.9756192325844143,0.9929991790496319,0.9729142857142857,0.3248526999395784,0.6547143827958977,15.401700188999712,47.235532210999736
7,50,0.99,0.9944042375184131,0.9581693076670051,0.9824828558871729,0.9988714285714286,0.10200029327621642,0.6141924822291782,28.9122613669997,47.62617005099946
7,500,0.99,0.9938124479784907,0.9547465011512664,0.9684030790458539,0.9999142857142856,0.16559691363384058,0.6291334138864059,72.14575031099957,47.264900002000104
7,1000,0.99,0.993383669178954,0.953540440198504,0.9576385675502347,1.0,0.1577529256565496,0.6294076934967546,114.16382752699974,47.893230217000564
8,5,0.99,0.9939413211675701,0.977494881512521,0.9932286314182602,0.9711285714285713,0.3504931241842012,0.6599658533749208,16.794878916000016,48.97327459400003
8,50,0.99,0.9944810391430574,0.9499618895070292,0.9777185397799871,0.9982142857142857,0.11259444190645673,0.6155066232981684,28.255388026999753,48.167747523999424
8,500,0.99,0.993789870285886,0.9507929751297857,0.9668432989967053,0.9997857142857143,0.08125072002849006,0.6117551961466342,72.58979280699987,47.672524502999295
8,1000,0.99,0.9939217324771534,0.9590756646596971,0.9608403880966521,0.9999142857142856,0.20583612947576446,0.6395814848460497,108.68660782299958,47.75071765299981
9,5,0.99,0.9938666161348912,0.9734760550891696,0.9934435589275628,0.9725857142857143,0.3247297906128001,0.6542429234390026,15.842197928000132,48.128221981000024
9,50,0.99,0.9944474207342362,0.9500741529968679,0.9799897996044508,0.9988142857142857,0.0974836508299985,0.6121659421341875,29.355994038999597,47.49074090399972
9,500,0.99,0.9941254780258284,0.9563321367790284,0.9622131817735196,0.9998857142857143,0.16848741125969183,0.6313235117153488,72.32794254600049,47.13211791100002
9,1000,0.99,0.9939038699712541,0.9499330835347454,0.9629258285812913,0.9999142857142856,0.13210131866772054,0.622585345861343,111.47487104999982,47.889680999999655
10,5,0.99,0.9937860346381019,0.9739483932325558,0.9932341253697061,0.9724571428571429,0.34177686488431397,0.6577468620484818,16.05719936100013,48.968165715000396
10,50,0.99,0.9946671810420034,0.9513333638430845,0.9798939341474877,0.9984,0.11833055010769661,0.6165674321690594,31.536545656999806,47.98136651099958
10,500,0.99,0.9942289404058751,0.9506717188907798,0.968203993844604,0.9998857142857143,0.1504633776010344,0.62540915146776,72.90871253899968,47.91767831800007
10,1000,0.99,0.9939689701528824,0.9546053158474321,0.9662729932883684,0.9999142857142856,0.20175533691595582,0.6367941830684376,111.46603801099991,48.222538326000176
50,5,0.99,0.9936611358208315,0.9708094661270255,0.9936578499236792,0.9718,0.2188161860743306,0.6322857876197017,20.42724402307067,51.19949794502463
50,50,0.99,0.9944214035438983,0.9515544713470532,0.9783222162380631,0.9986714285714287,0.1502411160286441,0.6233132406505922,35.062017422984354,49.73160238203127
50,500,0.99,0.9942903879982267,0.947866245727443,0.9685342668266521,0.9999,0.12493454128073968,0.6196913816359516,80.02816090499982,49.524757939972915
50,1000,0.99,0.9940649585973141,0.9514787852351873,0.9603271987655746,0.9999142857142856,0.14192522290278167,0.6254112107367988,120.06248538207728,49.501445583067834
100,5,0.99,0.9939699798349613,0.9758404831028417,0.9935522873515741,0.9731,0.38535313341601346,0.6669422618004486,23.460461693932302,49.01540702895727
100,50,0.99,0.9945668993035196,0.9503285900204511,0.9781496660447265,0.9987857142857143,0.09785306694587427,0.6126769209021666,39.3642433390487,47.95635745301843
100,500,0.99,0.9942431803555339,0.9521186490854225,0.9645236954992178,0.9998857142857143,0.1203016030736862,0.6204050902602278,84.23008754604962,48.06266565201804
100,1000,0.99,0.9941628176708666,0.955705573273458,0.9630391181000548,0.9999142857142856,0.20788399236671368,0.6389255101850537,121.35340635490138,47.97234598209616
200,5,0.99,0.9936183544756375,0.9741027873518012,0.9935525502257749,0.9696285714285714,0.36466967749805507,0.661693368105658,35.49964177189395,49.74838346708566
200,50,0.99,0.9945626975387212,0.9518964932854712,0.9795662314853402,0.9987,0.13980403413982218,0.621079398695735,52.771709293010645,49.374766270047985
200,500,0.99,0.9941639074410423,0.9542687713627848,0.9652493537826009,0.9998714285714286,0.13199181711007243,0.6230093141405455,102.61103936901782,48.88601216103416
200,1000,0.99,0.9939828797391417,0.9525489567095233,0.961858450629911,0.9999142857142856,0.13143585094084304,0.6232047044947766,142.48117934295442,49.103033418999985
